image_id,Male,Eyeglasses
022913.png,1,-1
022914.png,1,-1
022915.png,1,-1
022916.png,1,-1
022917.png,-1,-1
022918.png,-1,-1
022919.png,-1,-1
022920.png,1,-1
022921.png,1,1
022922.png,-1,-1
022923.png,-1,-1
022924.png,-1,-1
022925.png,-1,-1
022926.png,1,-1
022927.png,-1,-1
022928.png,1,-1
022929.png,-1,-1
022930.png,-1,-1
022931.png,-1,-1
022932.png,-1,-1
022933.png,-1,-1
022934.png,-1,-1
022935.png,1,-1
022936.png,1,1
022937.png,-1,-1
022938.png,-1,-1
022939.png,1,-1
022940.png,-1,-1
022941.png,1,1
022942.png,1,-1
022943.png,-1,-1
022944.png,-1,-1
022945.png,-1,-1
022946.png,1,-1
022947.png,-1,-1
022948.png,1,-1
022949.png,-1,-1
022950.png,-1,-1
022951.png,1,-1
022952.png,1,-1
022953.png,-1,-1
022954.png,1,-1
022955.png,-1,-1
022956.png,-1,-1
022957.png,-1,-1
022958.png,1,-1
022959.png,1,-1
022960.png,1,-1
022961.png,-1,-1
022962.png,1,-1
022963.png,-1,-1
022964.png,1,-1
022965.png,-1,-1
022966.png,-1,-1
022967.png,1,-1
022968.png,1,-1
022969.png,-1,-1
022970.png,1,-1
022971.png,1,-1
022972.png,-1,-1
022973.png,-1,-1
022974.png,-1,-1
022975.png,1,-1
022976.png,-1,-1
022977.png,1,-1
022978.png,-1,-1
022979.png,1,-1
022981.png,-1,-1
022982.png,-1,-1
022983.png,-1,-1
022984.png,1,-1
022985.png,-1,-1
022986.png,-1,-1
022987.png,1,-1
022988.png,-1,-1
022989.png,-1,-1
022990.png,1,-1
022991.png,-1,-1
022992.png,-1,-1
022993.png,1,-1
022994.png,1,-1
022995.png,1,-1
022996.png,1,1
022997.png,-1,-1
022998.png,1,-1
022999.png,-1,-1
023000.png,1,-1
023001.png,1,-1
023002.png,-1,-1
023003.png,1,-1
023004.png,1,-1
023005.png,1,-1
023006.png,-1,-1
023007.png,1,-1
023008.png,-1,-1
023009.png,-1,-1
023010.png,1,-1
023011.png,-1,1
023012.png,-1,-1
023013.png,-1,-1
023014.png,1,-1
023015.png,-1,-1
023016.png,1,-1
023017.png,-1,-1
023018.png,-1,-1
023019.png,-1,-1
023020.png,1,-1
023021.png,1,-1
023022.png,1,-1
023023.png,-1,-1
023024.png,-1,-1
023025.png,1,1
023026.png,-1,-1
023027.png,1,-1
023028.png,1,-1
023029.png,1,-1
023030.png,1,1
023031.png,-1,-1
023032.png,-1,-1
023033.png,-1,-1
023034.png,-1,-1
023035.png,1,-1
023036.png,-1,-1
023037.png,1,-1
023038.png,1,-1
023039.png,1,-1
023040.png,-1,-1
023042.png,-1,-1
023043.png,-1,-1
023045.png,1,-1
023046.png,-1,-1
023047.png,-1,-1
023048.png,-1,-1
023049.png,1,-1
023050.png,1,-1
023051.png,-1,-1
023052.png,1,-1
023053.png,-1,-1
023054.png,-1,-1
023055.png,-1,-1
023056.png,1,-1
023057.png,-1,-1
023058.png,1,-1
023059.png,1,-1
023060.png,1,1
023061.png,-1,-1
023062.png,-1,-1
023063.png,-1,-1
023064.png,1,1
023065.png,-1,-1
023066.png,1,1
023067.png,-1,-1
023068.png,-1,-1
023069.png,1,-1
023070.png,-1,-1
023071.png,1,-1
023072.png,1,-1
023073.png,1,-1
023074.png,1,-1
023075.png,1,-1
023076.png,1,-1
023077.png,-1,-1
023078.png,-1,-1
023079.png,-1,-1
023080.png,-1,1
023081.png,1,-1
023082.png,-1,-1
023083.png,1,-1
023084.png,1,-1
023085.png,1,-1
023086.png,-1,-1
023087.png,-1,-1
023088.png,1,1
023089.png,1,-1
023090.png,-1,-1
023091.png,-1,-1
023092.png,-1,-1
023093.png,-1,-1
023094.png,-1,-1
023095.png,-1,-1
023096.png,1,-1
023097.png,1,-1
023098.png,1,-1
023099.png,-1,-1
023100.png,-1,-1
023101.png,1,-1
023102.png,-1,-1
023103.png,1,1
023104.png,-1,-1
023105.png,-1,-1
023106.png,-1,-1
023107.png,-1,-1
023109.png,-1,-1
023110.png,-1,-1
023111.png,-1,-1
023112.png,1,-1
023113.png,-1,-1
023114.png,-1,-1
023115.png,1,1
023116.png,-1,-1
023117.png,1,-1
023118.png,-1,-1
023119.png,-1,-1
023120.png,1,-1
023121.png,-1,-1
023122.png,1,-1
023123.png,-1,-1
023124.png,-1,-1
023125.png,1,-1
023126.png,-1,-1
023127.png,1,-1
023128.png,1,1
023129.png,-1,-1
023131.png,1,-1
023132.png,1,-1
023133.png,-1,-1
023134.png,-1,-1
023135.png,-1,-1
023136.png,-1,-1
023137.png,1,-1
023138.png,-1,-1
023139.png,1,-1
023140.png,1,-1
023142.png,1,-1
023143.png,1,-1
023144.png,-1,1
023145.png,-1,-1
023146.png,-1,-1
023147.png,1,-1
023148.png,1,-1
023149.png,1,-1
023150.png,-1,-1
023151.png,-1,-1
023152.png,-1,-1
023153.png,1,-1
023154.png,1,-1
023155.png,1,-1
023156.png,-1,-1
023157.png,-1,-1
023158.png,1,1
023159.png,1,-1
023160.png,-1,-1
023161.png,1,1
023162.png,1,-1
023163.png,-1,-1
023164.png,1,-1
023165.png,-1,-1
023166.png,1,-1
023167.png,-1,-1
023168.png,-1,-1
023169.png,1,-1
023170.png,-1,-1
023171.png,1,-1
023172.png,1,-1
023173.png,1,-1
023174.png,-1,-1
023175.png,-1,-1
023176.png,-1,-1
023177.png,1,-1
023178.png,1,-1
023179.png,-1,-1
023180.png,-1,-1
023181.png,1,1
023182.png,-1,-1
023183.png,1,-1
023184.png,-1,-1
023185.png,-1,-1
023186.png,-1,-1
023187.png,1,1
023188.png,-1,-1
023189.png,-1,-1
023190.png,-1,-1
023191.png,1,-1
023192.png,-1,-1
023193.png,-1,-1
023194.png,-1,-1
023195.png,-1,-1
023196.png,-1,-1
023197.png,1,-1
023198.png,-1,-1
023199.png,1,1
023200.png,1,-1
023201.png,-1,-1
023202.png,-1,-1
023203.png,-1,-1
023204.png,1,-1
023205.png,1,-1
023206.png,1,-1
023207.png,1,-1
023208.png,1,1
023209.png,1,-1
023210.png,1,-1
023211.png,-1,-1
023212.png,-1,-1
023213.png,1,-1
023214.png,-1,-1
023215.png,1,-1
023216.png,1,1
023217.png,1,-1
023218.png,-1,-1
023219.png,-1,-1
023220.png,-1,-1
023221.png,1,-1
023222.png,1,-1
023223.png,-1,-1
023224.png,-1,-1
023225.png,-1,-1
023226.png,-1,-1
023227.png,-1,-1
023228.png,1,-1
023229.png,-1,-1
023230.png,-1,-1
023231.png,1,-1
023232.png,1,-1
023233.png,-1,-1
023234.png,1,-1
023235.png,1,-1
023236.png,-1,-1
023237.png,1,-1
023238.png,-1,-1
023239.png,-1,-1
023240.png,-1,-1
023241.png,-1,-1
023242.png,1,-1
023243.png,-1,-1
023244.png,-1,-1
023245.png,1,-1
023246.png,-1,-1
023247.png,-1,-1
023248.png,1,-1
023249.png,1,-1
023250.png,-1,-1
023251.png,-1,-1
023252.png,-1,-1
023253.png,1,-1
023254.png,1,-1
023255.png,1,-1
023256.png,-1,-1
023257.png,-1,-1
023258.png,1,-1
023259.png,-1,-1
023260.png,-1,-1
023261.png,1,-1
023262.png,1,-1
023263.png,-1,-1
023264.png,-1,-1
023265.png,-1,-1
023266.png,1,-1
023267.png,1,-1
023268.png,-1,-1
023269.png,1,-1
023270.png,1,-1
023271.png,1,-1
023272.png,1,-1
023273.png,1,-1
023274.png,-1,-1
023275.png,1,1
023276.png,1,-1
023277.png,-1,-1
023278.png,1,-1
023279.png,1,1
023280.png,1,-1
023281.png,1,-1
023282.png,-1,-1
023283.png,-1,-1
023284.png,1,1
023285.png,1,-1
023286.png,1,-1
023287.png,-1,-1
023288.png,-1,-1
023289.png,-1,-1
023290.png,-1,-1
023291.png,1,-1
023292.png,-1,-1
023293.png,-1,1
023294.png,1,-1
023295.png,1,-1
023296.png,-1,-1
023297.png,1,-1
023298.png,1,-1
023299.png,-1,-1
023300.png,1,-1
023301.png,-1,-1
023302.png,-1,-1
023303.png,1,-1
023304.png,1,-1
023305.png,-1,-1
023306.png,1,-1
023307.png,-1,-1
023308.png,-1,-1
023309.png,1,-1
023310.png,1,-1
023311.png,-1,-1
023312.png,-1,-1
023313.png,-1,-1
023314.png,1,-1
023315.png,1,-1
023316.png,1,-1
023317.png,-1,-1
023318.png,1,-1
023319.png,-1,-1
023320.png,-1,-1
023321.png,-1,-1
023322.png,1,-1
023323.png,1,1
023324.png,1,-1
023326.png,-1,-1
023327.png,1,-1
023328.png,-1,-1
023329.png,-1,-1
023330.png,-1,-1
023331.png,-1,-1
023332.png,1,1
023333.png,-1,-1
023334.png,1,-1
023335.png,-1,-1
023336.png,1,1
023337.png,1,-1
023338.png,1,-1
023339.png,1,-1
023341.png,-1,-1
023342.png,-1,-1
023343.png,1,-1
023344.png,-1,-1
023345.png,-1,-1
023346.png,1,1
023347.png,1,-1
023348.png,-1,-1
023349.png,-1,-1
023350.png,-1,-1
023351.png,-1,-1
023353.png,-1,-1
023354.png,-1,-1
023355.png,-1,-1
023356.png,-1,-1
023357.png,-1,-1
023358.png,1,-1
023359.png,1,-1
023360.png,1,-1
023361.png,1,-1
023362.png,1,-1
023363.png,1,-1
023364.png,-1,-1
023365.png,1,-1
023366.png,1,-1
023367.png,-1,-1
023368.png,1,1
023369.png,-1,-1
023370.png,1,-1
023371.png,-1,-1
023372.png,-1,-1
023373.png,1,-1
023374.png,-1,-1
023375.png,-1,-1
023376.png,-1,-1
023377.png,1,-1
023378.png,1,1
023379.png,-1,-1
023380.png,-1,-1
023381.png,1,-1
023382.png,-1,-1
023383.png,-1,-1
023384.png,-1,-1
023385.png,1,-1
023386.png,-1,-1
023387.png,-1,-1
023388.png,-1,-1
023389.png,-1,-1
023391.png,1,-1
023392.png,-1,-1
023393.png,-1,-1
023394.png,-1,-1
023395.png,1,1
023396.png,-1,-1
023397.png,1,-1
023398.png,1,-1
023399.png,1,-1
023400.png,-1,-1
023401.png,-1,-1
023402.png,-1,-1
023403.png,-1,-1
023404.png,-1,-1
023405.png,-1,-1
023406.png,-1,-1
023407.png,1,-1
023408.png,1,-1
023409.png,1,-1
023410.png,-1,-1
023411.png,-1,-1
023412.png,1,-1
023413.png,1,-1
023414.png,1,-1
023415.png,1,1
023416.png,-1,-1
023417.png,1,-1
023418.png,1,-1
023419.png,1,-1
023420.png,-1,-1
023421.png,-1,1
023422.png,-1,-1
023423.png,-1,-1
023424.png,-1,-1
023425.png,-1,-1
023426.png,1,1
023427.png,-1,-1
023428.png,1,-1
023429.png,-1,-1
023430.png,1,-1
023431.png,-1,-1
023432.png,-1,-1
023433.png,-1,-1
023434.png,-1,-1
023435.png,1,-1
023436.png,-1,-1
023437.png,1,-1
023438.png,1,-1
023439.png,1,1
023440.png,1,-1
023442.png,-1,-1
023443.png,-1,-1
023445.png,1,-1
023446.png,-1,-1
023447.png,1,-1
023448.png,-1,-1
023449.png,-1,-1
023450.png,1,-1
023451.png,-1,-1
023452.png,1,-1
023453.png,1,-1
023454.png,-1,-1
023455.png,-1,-1
023456.png,-1,-1
023457.png,-1,-1
023458.png,-1,-1
023459.png,-1,-1
023460.png,-1,-1
023461.png,1,-1
023462.png,-1,-1
023463.png,1,-1
023464.png,1,-1
023465.png,1,-1
023466.png,1,-1
023467.png,1,-1
023468.png,-1,-1
023469.png,-1,-1
023470.png,-1,-1
023471.png,1,1
023472.png,-1,-1
023473.png,1,-1
023474.png,-1,-1
023475.png,-1,-1
023476.png,-1,-1
023477.png,1,-1
023478.png,1,-1
023479.png,-1,-1
023480.png,-1,-1
023481.png,1,-1
023482.png,-1,-1
023483.png,-1,-1
023484.png,-1,-1
023485.png,1,-1
023486.png,1,1
023487.png,1,1
023488.png,1,-1
023489.png,1,-1
023490.png,1,-1
023491.png,-1,-1
023492.png,-1,-1
023493.png,1,-1
023494.png,1,-1
023495.png,-1,-1
023496.png,1,-1
023497.png,1,-1
023498.png,-1,-1
023499.png,1,-1
023500.png,-1,-1
023501.png,1,-1
023502.png,1,-1
023503.png,-1,-1
023504.png,-1,-1
023505.png,1,-1
023506.png,-1,-1
023507.png,1,-1
023508.png,1,-1
023509.png,1,-1
023510.png,-1,-1
023511.png,1,-1
023512.png,-1,1
023513.png,-1,-1
023514.png,1,-1
023516.png,-1,-1
023517.png,1,-1
023518.png,1,-1
023519.png,-1,-1
023520.png,-1,-1
023521.png,-1,-1
023522.png,1,-1
023523.png,-1,-1
023524.png,-1,-1
023525.png,-1,-1
023526.png,-1,-1
023527.png,1,-1
023528.png,-1,-1
023529.png,1,-1
023530.png,-1,-1
023531.png,-1,-1
023532.png,1,-1
023534.png,-1,-1
023535.png,-1,-1
023536.png,1,-1
023537.png,1,-1
023538.png,-1,-1
023539.png,-1,-1
023541.png,-1,-1
023542.png,-1,-1
023543.png,-1,-1
023544.png,-1,-1
023545.png,-1,-1
023546.png,1,-1
023547.png,-1,-1
023548.png,-1,-1
023549.png,-1,-1
023550.png,1,-1
023551.png,-1,-1
023552.png,-1,-1
023553.png,-1,-1
023554.png,-1,-1
023555.png,1,-1
023556.png,-1,-1
023557.png,1,-1
023558.png,-1,-1
023559.png,-1,-1
023561.png,1,-1
023562.png,1,-1
023563.png,1,-1
023564.png,1,1
023565.png,1,-1
023566.png,1,1
023567.png,-1,-1
023568.png,1,-1
023569.png,-1,-1
023570.png,-1,-1
023571.png,1,-1
023572.png,-1,-1
023573.png,1,-1
023574.png,-1,-1
023575.png,1,-1
023576.png,-1,-1
023577.png,-1,-1
023578.png,1,-1
023579.png,-1,-1
023580.png,-1,-1
023581.png,1,-1
023582.png,1,-1
023583.png,-1,-1
023584.png,1,-1
023586.png,-1,-1
023587.png,-1,-1
023588.png,1,-1
023589.png,1,-1
023590.png,1,-1
023591.png,1,-1
023592.png,-1,-1
023594.png,1,-1
023595.png,-1,-1
023597.png,-1,-1
023598.png,1,-1
023599.png,1,-1
023600.png,1,-1
023601.png,1,-1
023602.png,-1,-1
023603.png,1,-1
023604.png,-1,-1
023605.png,-1,-1
023606.png,1,-1
023607.png,-1,-1
023609.png,-1,-1
023610.png,-1,-1
023611.png,-1,-1
023612.png,1,-1
023613.png,1,-1
023614.png,1,1
023615.png,1,-1
023616.png,-1,-1
023617.png,1,-1
023618.png,1,-1
023619.png,-1,-1
023620.png,-1,-1
023621.png,-1,-1
023622.png,-1,-1
023623.png,-1,-1
023624.png,1,-1
023625.png,-1,-1
023626.png,-1,-1
023627.png,-1,-1
023628.png,1,-1
023629.png,1,-1
023630.png,-1,-1
023631.png,1,-1
023632.png,1,-1
023633.png,-1,-1
023634.png,1,-1
023635.png,-1,-1
023636.png,-1,-1
023637.png,-1,-1
023638.png,-1,-1
023639.png,1,-1
023640.png,-1,-1
023641.png,-1,-1
023642.png,-1,-1
023643.png,-1,-1
023644.png,-1,-1
023645.png,1,1
023646.png,-1,-1
023648.png,-1,-1
023649.png,-1,-1
023650.png,1,-1
023651.png,-1,-1
023652.png,-1,-1
023653.png,-1,-1
023654.png,-1,-1
023655.png,-1,-1
023656.png,-1,-1
023657.png,1,-1
023658.png,-1,-1
023659.png,-1,-1
023660.png,-1,-1
023661.png,1,-1
023662.png,-1,-1
023663.png,-1,-1
023664.png,-1,-1
023665.png,-1,-1
023666.png,-1,-1
023667.png,-1,-1
023668.png,-1,-1
023669.png,-1,-1
023670.png,1,-1
023671.png,-1,-1
023672.png,1,-1
023673.png,1,-1
023674.png,-1,-1
023675.png,1,1
023676.png,-1,-1
023677.png,-1,-1
023678.png,-1,-1
023679.png,-1,-1
023680.png,-1,-1
023681.png,-1,-1
023682.png,-1,-1
023683.png,-1,-1
023684.png,1,-1
023685.png,1,-1
023686.png,-1,-1
023687.png,-1,-1
023688.png,1,-1
023689.png,-1,-1
023690.png,1,-1
023691.png,-1,-1
023692.png,1,-1
023693.png,-1,-1
023694.png,-1,-1
023695.png,-1,-1
023696.png,-1,-1
023697.png,-1,-1
023698.png,-1,-1
023699.png,1,-1
023700.png,-1,-1
023701.png,1,-1
023702.png,-1,-1
023703.png,1,1
023704.png,1,-1
023705.png,1,-1
023706.png,1,-1
023707.png,-1,-1
023708.png,1,1
023709.png,-1,-1
023710.png,1,-1
023711.png,1,-1
023712.png,1,-1
023713.png,-1,-1
023714.png,1,-1
023715.png,1,-1
023716.png,1,-1
023717.png,-1,-1
023718.png,-1,-1
023720.png,-1,-1
023721.png,-1,-1
023722.png,1,-1
023723.png,-1,-1
023724.png,-1,-1
023725.png,1,1
023726.png,-1,-1
023727.png,-1,-1
023728.png,-1,-1
023729.png,1,-1
023730.png,1,-1
023731.png,1,-1
023732.png,-1,-1
023734.png,-1,-1
023735.png,-1,-1
023736.png,1,-1
023737.png,-1,-1
023739.png,-1,-1
023741.png,1,-1
023742.png,1,-1
023743.png,-1,-1
023744.png,1,-1
023745.png,1,-1
023746.png,-1,-1
023747.png,-1,-1
023748.png,1,-1
023749.png,1,-1
023750.png,-1,-1
023751.png,-1,-1
023752.png,1,-1
023753.png,1,-1
023754.png,1,-1
023755.png,-1,-1
023756.png,1,-1
023757.png,1,-1
023758.png,1,-1
023759.png,-1,-1
023760.png,-1,-1
023761.png,-1,-1
023762.png,1,-1
023763.png,-1,-1
023764.png,-1,-1
023765.png,1,-1
023766.png,-1,-1
023767.png,1,-1
023768.png,-1,-1
023769.png,-1,-1
023770.png,1,-1
023771.png,-1,-1
023772.png,-1,-1
023773.png,-1,-1
023774.png,1,-1
023775.png,-1,-1
023776.png,-1,-1
023777.png,1,-1
023778.png,1,-1
023779.png,-1,-1
023780.png,1,-1
023781.png,1,-1
023782.png,1,-1
023783.png,1,-1
023784.png,1,-1
023785.png,-1,-1
023786.png,1,1
023787.png,-1,-1
023788.png,-1,-1
023789.png,-1,-1
023790.png,-1,-1
023791.png,1,-1
023792.png,-1,-1
023793.png,1,-1
023794.png,1,-1
023795.png,1,-1
023796.png,-1,-1
023797.png,-1,-1
023798.png,-1,-1
023799.png,1,-1
023800.png,-1,-1
023801.png,-1,-1
023802.png,1,-1
023803.png,-1,-1
023804.png,-1,-1
023805.png,1,-1
023806.png,-1,-1
023807.png,-1,-1
023808.png,-1,-1
023809.png,1,-1
023810.png,-1,-1
023811.png,1,-1
023812.png,-1,-1
023813.png,1,1
023814.png,-1,-1
023815.png,1,1
023816.png,1,-1
023817.png,-1,-1
023818.png,1,-1
023819.png,1,-1
023820.png,-1,-1
023821.png,1,-1
023822.png,1,-1
023823.png,1,-1
023824.png,-1,-1
023825.png,1,-1
023826.png,-1,-1
023827.png,-1,-1
023828.png,-1,-1
023829.png,-1,-1
023830.png,1,-1
023831.png,1,-1
023832.png,-1,1
023833.png,1,-1
023834.png,-1,-1
023835.png,1,-1
023836.png,-1,-1
023837.png,1,-1
023838.png,-1,-1
023839.png,-1,-1
023840.png,-1,-1
023842.png,1,-1
023843.png,-1,-1
023844.png,1,-1
023845.png,-1,-1
023846.png,-1,-1
023847.png,1,-1
023848.png,-1,-1
023849.png,-1,-1
023850.png,1,-1
023851.png,1,-1
023852.png,-1,-1
023853.png,-1,-1
023854.png,1,1
023855.png,1,1
023856.png,-1,-1
023857.png,1,-1
023858.png,1,-1
023859.png,1,-1
023860.png,1,-1
023861.png,1,-1
023862.png,-1,-1
023863.png,-1,-1
023864.png,1,-1
023865.png,-1,-1
023866.png,1,-1
023867.png,-1,-1
023868.png,1,-1
023869.png,1,1
023870.png,1,1
023871.png,1,-1
023872.png,1,-1
023873.png,-1,-1
023874.png,-1,-1
023875.png,-1,-1
023876.png,1,-1
023877.png,-1,-1
023878.png,-1,-1
023879.png,-1,-1
023880.png,-1,-1
023881.png,-1,-1
023882.png,-1,-1
023883.png,1,-1
023884.png,-1,1
023885.png,-1,-1
023886.png,1,-1
023887.png,1,-1
023888.png,1,-1
023889.png,-1,-1
023890.png,1,1
023891.png,-1,-1
023892.png,-1,-1
023893.png,-1,-1
023894.png,1,-1
023895.png,1,-1
023896.png,-1,-1
023897.png,-1,-1
023898.png,1,-1
023899.png,-1,-1
023900.png,-1,-1
023901.png,1,1
023902.png,1,-1
023903.png,1,1
023904.png,-1,-1
023905.png,-1,-1
023906.png,1,-1
023907.png,1,-1
023909.png,1,-1
023910.png,1,-1
023911.png,-1,-1
023912.png,1,-1
023913.png,-1,-1
023914.png,1,-1
023915.png,-1,-1
023916.png,-1,-1
023917.png,-1,-1
023918.png,1,-1
023919.png,1,-1
023920.png,1,-1
023921.png,1,-1
023922.png,1,-1
023923.png,1,1
023924.png,1,-1
023925.png,1,-1
023926.png,1,-1
023927.png,1,-1
023928.png,1,-1
023929.png,-1,-1
023930.png,1,-1
023931.png,-1,-1
023932.png,1,-1
023933.png,1,-1
023934.png,-1,-1
023935.png,-1,-1
023936.png,-1,-1
023937.png,-1,-1
023938.png,1,-1
023939.png,-1,-1
023940.png,-1,-1
023941.png,1,1
023942.png,1,1
023943.png,-1,-1
023944.png,1,-1
023945.png,-1,-1
023946.png,-1,-1
023947.png,1,-1
023948.png,-1,-1
023949.png,-1,1
023950.png,-1,-1
023951.png,-1,-1
023952.png,1,-1
023953.png,1,-1
023954.png,-1,-1
023955.png,-1,-1
023956.png,-1,-1
023957.png,-1,-1
023958.png,1,-1
023959.png,-1,-1
023960.png,-1,-1
023961.png,-1,-1
023962.png,1,-1
023963.png,1,-1
023964.png,1,-1
023965.png,1,-1
023966.png,-1,-1
023967.png,-1,-1
023968.png,1,-1
023969.png,1,-1
023970.png,1,-1
023971.png,1,-1
023972.png,-1,-1
023973.png,-1,-1
023974.png,1,1
023975.png,-1,-1
023977.png,1,-1
023978.png,1,-1
023979.png,-1,-1
023980.png,-1,-1
023981.png,-1,-1
023982.png,-1,-1
023983.png,-1,1
023984.png,-1,-1
023985.png,1,-1
023986.png,-1,-1
023987.png,-1,-1
023988.png,1,-1
023989.png,1,-1
023990.png,1,-1
023991.png,1,-1
023992.png,1,-1
023993.png,-1,-1
023994.png,-1,-1
023995.png,1,-1
023996.png,1,-1
023997.png,-1,-1
023998.png,1,-1
023999.png,1,-1
024000.png,1,1
024001.png,-1,-1
024002.png,-1,-1
024003.png,-1,-1
024004.png,1,-1
024005.png,1,-1
024006.png,1,-1
024007.png,-1,-1
024008.png,-1,-1
024009.png,1,-1
024010.png,-1,-1
024011.png,-1,-1
024012.png,1,-1
024013.png,-1,-1
024014.png,-1,-1
024015.png,-1,-1
024016.png,-1,-1
024017.png,1,-1
024018.png,1,-1
024019.png,1,-1
024020.png,-1,-1
024021.png,1,1
024022.png,-1,-1
024023.png,-1,-1
024024.png,-1,-1
024025.png,1,-1
024027.png,-1,-1
024028.png,1,-1
024029.png,-1,-1
024030.png,-1,-1
024031.png,-1,-1
024032.png,1,-1
024033.png,-1,-1
024034.png,1,-1
024035.png,1,1
024036.png,1,-1
024037.png,1,-1
024038.png,-1,-1
024039.png,-1,-1
024040.png,-1,-1
024041.png,1,-1
024042.png,1,-1
024043.png,1,-1
024044.png,1,-1
024045.png,-1,-1
024046.png,-1,-1
024047.png,-1,-1
024048.png,-1,-1
024049.png,1,-1
024050.png,-1,-1
024051.png,1,-1
024052.png,-1,-1
024053.png,-1,-1
024054.png,1,-1
024055.png,-1,1
024056.png,-1,-1
024058.png,-1,-1
024059.png,-1,-1
024060.png,-1,-1
024061.png,-1,-1
024062.png,-1,-1
024063.png,-1,-1
024064.png,-1,-1
024065.png,1,-1
024066.png,-1,-1
024067.png,-1,-1
024068.png,1,-1
024069.png,-1,-1
024070.png,-1,-1
024071.png,1,-1
024072.png,1,-1
024073.png,1,1
024074.png,-1,-1
024075.png,-1,-1
024076.png,1,-1
024077.png,-1,-1
024078.png,-1,-1
024080.png,1,-1
024081.png,-1,-1
024082.png,1,-1
024083.png,-1,-1
024084.png,-1,-1
024086.png,1,-1
024087.png,1,-1
024088.png,-1,-1
024089.png,-1,-1
024090.png,1,-1
024091.png,1,-1
024092.png,-1,-1
024093.png,-1,-1
024094.png,1,1
024095.png,-1,-1
024096.png,-1,-1
024097.png,1,-1
024098.png,-1,-1
024099.png,-1,-1
024100.png,-1,-1
024101.png,-1,-1
024102.png,-1,-1
024103.png,-1,-1
024104.png,-1,-1
024105.png,1,-1
024106.png,1,-1
024107.png,1,-1
024108.png,-1,-1
024109.png,-1,-1
024110.png,1,-1
024111.png,1,-1
024112.png,-1,-1
024113.png,-1,-1
024114.png,-1,-1
024115.png,1,1
024116.png,1,1
024117.png,-1,-1
024118.png,-1,-1
024119.png,-1,-1
024120.png,-1,-1
024121.png,-1,-1
024122.png,-1,-1
024123.png,-1,-1
024124.png,-1,-1
024125.png,-1,-1
024126.png,1,-1
024127.png,1,1
024128.png,1,-1
024129.png,1,-1
024130.png,1,1
024131.png,-1,-1
024133.png,-1,-1
024134.png,-1,-1
024135.png,-1,-1
024136.png,1,-1
024137.png,-1,-1
024138.png,-1,-1
024139.png,-1,-1
024140.png,-1,-1
024141.png,1,-1
024142.png,1,-1
024143.png,1,-1
024144.png,-1,-1
024145.png,-1,-1
024146.png,-1,-1
024147.png,-1,-1
024148.png,-1,-1
024149.png,-1,-1
024150.png,-1,-1
024151.png,-1,-1
024152.png,-1,-1
024153.png,-1,1
024154.png,-1,-1
024155.png,1,-1
024156.png,1,1
024157.png,-1,-1
024158.png,1,-1
024159.png,-1,-1
024160.png,-1,-1
024161.png,1,-1
024162.png,-1,-1
024163.png,-1,-1
024164.png,-1,-1
024165.png,1,-1
024167.png,1,-1
024168.png,-1,-1
024169.png,1,-1
024170.png,1,-1
024171.png,-1,-1
024172.png,-1,-1
024173.png,-1,-1
024174.png,1,-1
024175.png,-1,-1
024176.png,1,-1
024177.png,1,-1
024178.png,1,-1
024179.png,1,-1
024180.png,-1,-1
024181.png,-1,-1
024182.png,-1,-1
024183.png,-1,-1
024185.png,-1,1
024186.png,-1,-1
024188.png,-1,-1
024190.png,1,-1
024191.png,-1,-1
024192.png,1,1
024193.png,-1,-1
024194.png,-1,-1
024195.png,1,-1
024196.png,-1,-1
024198.png,1,-1
024199.png,1,-1
024200.png,-1,-1
024201.png,-1,-1
024202.png,-1,-1
024203.png,1,-1
024204.png,1,-1
024205.png,-1,-1
024206.png,-1,-1
024207.png,-1,-1
024208.png,-1,-1
024209.png,-1,-1
024210.png,-1,-1
024211.png,-1,-1
024212.png,-1,-1
024213.png,-1,-1
024214.png,-1,-1
024215.png,1,-1
024216.png,1,-1
024217.png,1,-1
024218.png,1,-1
024219.png,1,-1
024220.png,-1,-1
024221.png,1,-1
024222.png,1,-1
024223.png,1,-1
024224.png,-1,-1
024225.png,-1,-1
024226.png,1,-1
024227.png,1,-1
024228.png,1,-1
024230.png,-1,-1
024231.png,1,-1
024232.png,-1,-1
024233.png,1,-1
024234.png,-1,-1
024235.png,1,-1
024236.png,-1,-1
024237.png,-1,-1
024238.png,-1,-1
024239.png,-1,-1
024240.png,1,-1
024241.png,-1,-1
024242.png,-1,-1
024243.png,1,-1
024244.png,1,-1
024245.png,-1,-1
024246.png,-1,-1
024247.png,1,1
024248.png,-1,-1
024249.png,-1,-1
024250.png,-1,-1
024251.png,1,-1
024252.png,-1,-1
024253.png,-1,-1
024254.png,-1,-1
024255.png,1,-1
024256.png,-1,-1
024257.png,1,-1
024258.png,-1,-1
024259.png,-1,-1
024260.png,-1,-1
024261.png,-1,-1
024262.png,-1,-1
024263.png,-1,-1
024264.png,1,-1
024265.png,1,-1
024266.png,-1,-1
024267.png,-1,-1
024268.png,-1,-1
024269.png,-1,-1
024270.png,-1,-1
024271.png,-1,-1
024272.png,1,-1
024273.png,1,-1
024274.png,1,-1
024275.png,-1,-1
024276.png,1,-1
024277.png,-1,-1
024278.png,-1,-1
024279.png,1,-1
024280.png,-1,-1
024281.png,1,-1
024282.png,1,-1
024283.png,-1,-1
